"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci"
"relative-ci/bundle-stats","c8846386066ee99e2e6cd8537da7db9b46006cfe","vio","2022-07-25 18:25:55","true","Update dependencies (#2542)

* build(deps-dev): bump lerna from 5.1.8 to 5.2.0

Bumps [lerna](https://github.com/lerna/lerna/tree/HEAD/core/lerna) from 5.1.8 to 5.2.0.
- [Release notes](https://github.com/lerna/lerna/releases)
- [Changelog](https://github.com/lerna/lerna/blob/main/core/lerna/CHANGELOG.md)
- [Commits](https://github.com/lerna/lerna/commits/v5.2.0/core/lerna)

---
updated-dependencies:
- dependency-name: lerna
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump chromatic from 6.7.0 to 6.7.1

Bumps [chromatic](https://github.com/chromaui/chromatic-cli) from 6.7.0 to 6.7.1.
- [Release notes](https://github.com/chromaui/chromatic-cli/releases)
- [Changelog](https://github.com/chromaui/chromatic-cli/blob/main/CHANGELOG.md)
- [Commits](https://github.com/chromaui/chromatic-cli/commits)

---
updated-dependencies:
- dependency-name: chromatic
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump webpack from 5.73.0 to 5.74.0

Bumps [webpack](https://github.com/webpack/webpack) from 5.73.0 to 5.74.0.
- [Release notes](https://github.com/webpack/webpack/releases)
- [Commits](https://github.com/webpack/webpack/compare/v5.73.0...v5.74.0)

---
updated-dependencies:
- dependency-name: webpack
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps): bump core-js from 3.23.5 to 3.24.0

Bumps [core-js](https://github.com/zloirock/core-js) from 3.23.5 to 3.24.0.
- [Release notes](https://github.com/zloirock/core-js/releases)
- [Changelog](https://github.com/zloirock/core-js/blob/master/CHANGELOG.md)
- [Commits](https://github.com/zloirock/core-js/compare/v3.23.5...v3.24.0)

---
updated-dependencies:
- dependency-name: core-js
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump @typescript-eslint/eslint-plugin

Bumps [@typescript-eslint/eslint-plugin](https://github.com/typescript-eslint/typescript-eslint/tree/HEAD/packages/eslint-plugin) from 5.30.7 to 5.31.0.
- [Release notes](https://github.com/typescript-eslint/typescript-eslint/releases)
- [Changelog](https://github.com/typescript-eslint/typescript-eslint/blob/main/packages/eslint-plugin/CHANGELOG.md)
- [Commits](https://github.com/typescript-eslint/typescript-eslint/commits/v5.31.0/packages/eslint-plugin)

---
updated-dependencies:
- dependency-name: ""@typescript-eslint/eslint-plugin""
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump @typescript-eslint/parser from 5.30.7 to 5.31.0

Bumps [@typescript-eslint/parser](https://github.com/typescript-eslint/typescript-eslint/tree/HEAD/packages/parser) from 5.30.7 to 5.31.0.
- [Release notes](https://github.com/typescript-eslint/typescript-eslint/releases)
- [Changelog](https://github.com/typescript-eslint/typescript-eslint/blob/main/packages/parser/CHANGELOG.md)
- [Commits](https://github.com/typescript-eslint/typescript-eslint/commits/v5.31.0/packages/parser)

---
updated-dependencies:
- dependency-name: ""@typescript-eslint/parser""
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: github-actions[bot] <41898282+github-actions[bot]@users.noreply.github.com>",12,53,1
"relative-ci/bundle-stats","ab2edfb1f812ed7a7af623f85e1e67565c287c01","vio","2019-11-08 17:13:27","false","fix(utils): Run tests with the same language",19,21,0
"relative-ci/bundle-stats","fa10226a68391a8137e45cca3679ff486e37020c","vio","2019-07-22 16:24:10","false","fix(bundle-stats): Set webpack asset size to 0",8,17,0
"relative-ci/bundle-stats","8581da0f6ed17c6a5443c249775375d04855c487","vio","2018-02-28 16:58:40","false","Tweak styles
- increase max width
- tweak table spacing and sizes
- monospace font family",8,1,0
"relative-ci/bundle-stats","4e4402adcbd27e34b25cc385b3e8558d6610b9fa","vio","2023-04-04 17:56:20","true","Merge pull request #3239 from relative-ci/fix-tooltip-alignment

fix(ui): Tooltip - center align text",12,62,1
"relative-ci/bundle-stats","d6b8b144e620d2f4eaf9dfa06a035d65c24d3e4f","vio","2020-10-11 09:35:39","true","Update dependencies (#942)

* chore(deps): update dependency preact to v10.5.3

* chore(deps): update dependency postcss to v8.1.1

* fix(deps): update dependency update-notifier to v5

* chore(deps): update dependency @moonwalker/orbit-ui to v1.14.20

* chore(deps): update dependency postcss-loader to v4.0.3

* chore(deps): update dependency mini-css-extract-plugin to v0.11.3

* chore(deps): update dependency eslint-plugin-react to v7.21.3

* chore(deps): update dependency style-loader to v1.3.0

* chore(deps): update storybook monorepo to v6.0.25

* chore(deps): update storybook monorepo to v6.0.26

* chore(deps): update jest monorepo to v26.5.0

* chore(deps): update dependency preact to v10.5.4

* chore(deps): update jest monorepo to v26.5.2

* chore(deps): update dependency webpack-merge to v5.2.0

* chore(deps): update dependency mini-css-extract-plugin to v0.12.0

* chore(deps): update dependency terser-webpack-plugin to v4.2.3

* chore(deps): update dependency mini-css-extract-plugin to v1

* chore(deps): update dependency postcss-loader to v4.0.4

* chore(deps): update dependency style-loader to v2

* chore(deps): update dependency eslint to v7.11.0

* chore(deps): update dependency eslint-plugin-react to v7.21.4

* chore(deps): update dependency @relative-ci/agent to v1.4.0

* fix: Update lock files

* test(webpack-plugin): fix snapshots

* chore(deps): update dependency webpack-cli to v4

* chore(deps): pin dependencies

Co-authored-by: Renovate Bot <bot@renovateapp.com>",24,32,0
"relative-ci/bundle-stats","9389d24b63d1e0366b09c2bed424dc18e540451a","vio","2019-05-03 05:19:34","false","chore: Update @relative-ci/ui",3,15,0
"relative-ci/bundle-stats","ccd00e5cb2454bf544e9b2359013fae7a7051492","vio","2019-05-24 16:14:56","true","Merge pull request #96 from bundle-stats/renovate/eslint-plugin-jest-22.x

chore(deps): update dependency eslint-plugin-jest to v22.6.4",4,15,0
"relative-ci/bundle-stats","0bf0cf6f2687fde743d490bd8c51d6452470d54a","vio","2019-10-24 17:14:58","false","docs: Fix screenshot dimensions",11,20,0
"relative-ci/bundle-stats","d1e25b3ff1dd167f79fc3ac721540a5b533d9cf7","vio","2019-07-11 21:07:14","false","feat(ui): MetricsTable - use report items data",7,17,0
"relative-ci/bundle-stats","18adcf865eba2a39c1316ded28c939fa0fcd3c2e","vio","2022-03-11 19:23:51","true","Merge pull request #2116 from relative-ci/improve-metrics-table-row-rendering

perf(ui): MetricsTable - on demand HoverCard generation",22,49,1
"relative-ci/bundle-stats","7209e9baacbca777493a60744a6c2d1ff0c73580","vio","2022-07-15 08:30:58","false","fix(ui): Allow ariakit minor versions",14,53,1
"relative-ci/bundle-stats","5955e6799f1dc1bf1a090bd415a7d7381261a084","vio","2019-05-19 17:24:01","false","feat(BundleChunkModules): render module short label",3,15,0
"relative-ci/bundle-stats","1c72cc1819a7fbee11ff8ad48218f943f69cb704","vio","2022-01-17 21:24:33","false",":package: release v3.2.4 [ci skip]",21,47,0
"relative-ci/bundle-stats","36b2f7b010bb620eac00d4edc47df0bc1f41b13a","vio","2020-04-10 23:24:28","false","refactor(ui): Merge filters & search functionality",27,26,0
"relative-ci/bundle-stats","8764b7f5cbf23685fb4f73b573d43bd819948cd7","renovate-bot","2020-01-28 14:22:54","false","chore(deps): update dependency terser-webpack-plugin to v2.3.3",21,23,0
"relative-ci/bundle-stats","b267c92689e58ffa5a6776c6055dd61fd30110c5","renovate-bot","2019-10-15 13:15:31","false","chore(deps): update dependency webpack to v4.41.2",8,20,0
"relative-ci/bundle-stats","61c17cfb0338c9a603f0b256be44efd153f9e46e","renovate-bot","2020-04-24 12:11:13","true","chore(deps): update dependency css-loader to v3.5.3",23,26,0
"relative-ci/bundle-stats","cd5214f6751ad40c5f91ed346964e760ab7f91a0","renovate-bot","2019-06-14 12:37:18","false","chore(deps): update storybook monorepo to v5.1.8",7,16,0
"relative-ci/bundle-stats","9a76c98e1f08f211b15921840c4de04e33173fc2","renovate-bot","2019-07-12 02:32:37","false","chore(deps): update dependency coveralls to v3.0.5",7,17,0
"relative-ci/bundle-stats","8fa225f070547a6d38a158666fae9996ebee5773","renovate-bot","2020-03-13 06:16:57","true","chore(deps): update dependency eslint-config-airbnb to v18.1.0",27,25,0
"relative-ci/bundle-stats","bad3669e9fd0a7d921956a7b0ffa97b65f74268e","renovate-bot","2020-06-13 17:43:05","true","chore(deps): update dependency css-loader to v3.6.0",23,28,0
"relative-ci/bundle-stats","f1e76b388442787612773dcc195cdd462872f4ea","vio","2023-02-23 21:33:12","false","fix(ui): InsightIcon - improve warning contrast",13,60,1
"relative-ci/bundle-stats","48314a393ba846600a92af2690683fd149237276","vio","2023-03-15 21:13:32","false","enhance(ui): MetricRunInfo - enhance unit based on prop",12,61,1
"relative-ci/bundle-stats","d6a7499bd98922aadd8afe431d8630f421e2f7a4","vio","2022-11-25 18:48:51","false","doc: Add packages + badges",16,57,1
"relative-ci/bundle-stats","928c00204864d27066325065644565622b4006de","vio","2023-04-20 20:31:35","true","Update dependencies (#3292)

* build(deps-dev): bump postcss from 8.4.21 to 8.4.22

Bumps [postcss](https://github.com/postcss/postcss) from 8.4.21 to 8.4.22.
- [Release notes](https://github.com/postcss/postcss/releases)
- [Changelog](https://github.com/postcss/postcss/blob/main/CHANGELOG.md)
- [Commits](https://github.com/postcss/postcss/compare/8.4.21...8.4.22)

---
updated-dependencies:
- dependency-name: postcss
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump @typescript-eslint/parser from 5.58.0 to 5.59.0

Bumps [@typescript-eslint/parser](https://github.com/typescript-eslint/typescript-eslint/tree/HEAD/packages/parser) from 5.58.0 to 5.59.0.
- [Release notes](https://github.com/typescript-eslint/typescript-eslint/releases)
- [Changelog](https://github.com/typescript-eslint/typescript-eslint/blob/main/packages/parser/CHANGELOG.md)
- [Commits](https://github.com/typescript-eslint/typescript-eslint/commits/v5.59.0/packages/parser)

---
updated-dependencies:
- dependency-name: ""@typescript-eslint/parser""
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump @types/react from 18.0.35 to 18.0.37

Bumps [@types/react](https://github.com/DefinitelyTyped/DefinitelyTyped/tree/HEAD/types/react) from 18.0.35 to 18.0.37.
- [Release notes](https://github.com/DefinitelyTyped/DefinitelyTyped/releases)
- [Commits](https://github.com/DefinitelyTyped/DefinitelyTyped/commits/HEAD/types/react)

---
updated-dependencies:
- dependency-name: ""@types/react""
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump @typescript-eslint/eslint-plugin

Bumps [@typescript-eslint/eslint-plugin](https://github.com/typescript-eslint/typescript-eslint/tree/HEAD/packages/eslint-plugin) from 5.58.0 to 5.59.0.
- [Release notes](https://github.com/typescript-eslint/typescript-eslint/releases)
- [Changelog](https://github.com/typescript-eslint/typescript-eslint/blob/main/packages/eslint-plugin/CHANGELOG.md)
- [Commits](https://github.com/typescript-eslint/typescript-eslint/commits/v5.59.0/packages/eslint-plugin)

---
updated-dependencies:
- dependency-name: ""@typescript-eslint/eslint-plugin""
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps): bump dependabot/fetch-metadata from 1.3.6 to 1.4.0

Bumps [dependabot/fetch-metadata](https://github.com/dependabot/fetch-metadata) from 1.3.6 to 1.4.0.
- [Release notes](https://github.com/dependabot/fetch-metadata/releases)
- [Commits](https://github.com/dependabot/fetch-metadata/compare/v1.3.6...v1.4.0)

---
updated-dependencies:
- dependency-name: dependabot/fetch-metadata
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump postcss from 8.4.22 to 8.4.23

Bumps [postcss](https://github.com/postcss/postcss) from 8.4.22 to 8.4.23.
- [Release notes](https://github.com/postcss/postcss/releases)
- [Changelog](https://github.com/postcss/postcss/blob/main/CHANGELOG.md)
- [Commits](https://github.com/postcss/postcss/compare/8.4.22...8.4.23)

---
updated-dependencies:
- dependency-name: postcss
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump @types/jest from 29.5.0 to 29.5.1

Bumps [@types/jest](https://github.com/DefinitelyTyped/DefinitelyTyped/tree/HEAD/types/jest) from 29.5.0 to 29.5.1.
- [Release notes](https://github.com/DefinitelyTyped/DefinitelyTyped/releases)
- [Commits](https://github.com/DefinitelyTyped/DefinitelyTyped/commits/HEAD/types/jest)

---
updated-dependencies:
- dependency-name: ""@types/jest""
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump @types/lodash from 4.14.192 to 4.14.194

Bumps [@types/lodash](https://github.com/DefinitelyTyped/DefinitelyTyped/tree/HEAD/types/lodash) from 4.14.192 to 4.14.194.
- [Release notes](https://github.com/DefinitelyTyped/DefinitelyTyped/releases)
- [Commits](https://github.com/DefinitelyTyped/DefinitelyTyped/commits/HEAD/types/lodash)

---
updated-dependencies:
- dependency-name: ""@types/lodash""
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump webpack from 5.79.0 to 5.80.0

Bumps [webpack](https://github.com/webpack/webpack) from 5.79.0 to 5.80.0.
- [Release notes](https://github.com/webpack/webpack/releases)
- [Commits](https://github.com/webpack/webpack/compare/v5.79.0...v5.80.0)

---
updated-dependencies:
- dependency-name: webpack
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>

---------

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: github-actions[bot] <41898282+github-actions[bot]@users.noreply.github.com>",12,62,1
"relative-ci/bundle-stats","d4fc7a560079af19aa119ed16cca3e308e2b5872","vio","2023-01-19 21:21:13","false","v4.1.8",17,59,1
"relative-ci/bundle-stats","5dc315dbac2cb5962dab09b53e6321aea2eb22c0","vio","2020-04-21 05:30:50","true","Merge pull request #711 from relative-ci/renovate/lint-staged-10.x

Update dependency lint-staged to v10.1.6",23,26,0
"relative-ci/bundle-stats","0197f73cfa7f79ce3d614dac33205939b92b3687","vio","2019-03-27 21:10:02","false","build: Enable dev tools in dev mode",3,14,0
"relative-ci/bundle-stats","5a713d23f7bf942961ac542e771677cbbf4560f3","vio","2019-05-24 12:19:45","true","Merge pull request #87 from bundle-stats/renovate/configure

Configure Renovate",4,15,0
"relative-ci/bundle-stats","23057792492b0e7085061d8d78bd3c0bad5869ab","vio","2020-07-12 10:10:39","true","Merge pull request #811 from relative-ci/renovate/autoprefixer-9.x

chore(deps): update dependency autoprefixer to v9.8.5",24,29,0
"relative-ci/bundle-stats","73264d1f94ea0b69e0055df4bb3e418f9e4e50b2","vio","2020-06-03 17:30:38","true","Merge pull request #763 from relative-ci/renovate/lint-staged-10.x

chore(deps): update dependency lint-staged to v10.2.8",23,28,0
"relative-ci/bundle-stats","7ad3648c593fd34599eb584b764c8ce8ff27aead","vio","2023-04-13 21:52:12","false","v4.3.1",12,62,1
"relative-ci/bundle-stats","afed121c8c2caeed01c26b371a48e621cf3cc680","vio","2019-12-07 09:58:43","false","refactor: Extract BundleStatsWebpackPlugin into packages/webpack-plugin",15,22,0
"relative-ci/bundle-stats","cc11bc55849b86aa7adb29491235aba04398f08a","vio","2023-04-06 16:54:38","false","enhance(ui): MetricsTableOptions - use more-vertical glyph",12,62,1
"relative-ci/bundle-stats","183ee3af746c7e8c21619c9c926e994802e992dd","vio","2019-10-19 23:46:09","false","fix(ui): BundleChunkModules - fix header

Prevent name id from pushing dropdowns off-screen

Close: #398",12,20,0
"relative-ci/bundle-stats","0d5e67fd387bf3254efe83dcd2023a70a43d65de","vio","2020-03-11 21:03:05","true","Merge pull request #656 from relative-ci/renovate/preact-10.x

Update dependency preact to v10.3.4",27,25,0
"relative-ci/bundle-stats","e2cf85ada9124d13f4e04c619fce52cdba1f1a79","vio","2023-05-22 21:41:46","false","fix(ui): RunInfo - hide tooltip help icon by default;",12,63,1
"relative-ci/bundle-stats","8c511737e96b638d56d7cd180f8f57846d38b407","vio","2019-07-23 16:58:15","false","v1.3.0",8,17,0
"relative-ci/bundle-stats","8df023f2bf0f9355ac39f5a6ae9092156ea60ad0","vio","2019-05-12 12:01:24","false","chore(dependencies): Update @relative-ci/utils

- extract data utility
- create job utility",3,15,0
"relative-ci/bundle-stats","65e12aeccd3406d66486c449ff07e1dc4a361949","vio","2019-08-28 15:22:10","false","fix(ui): Layout/Header - allow the right side to extend",10,18,0
"relative-ci/bundle-stats","8c249cecbc4e50f92813f5c508aa75517a5d96a6","vio","2019-06-23 16:44:37","false","style: Fix eslint warnings",7,16,0
"relative-ci/bundle-stats","e34a2a4cf44431aa560f4f1fc47196ec9485e63a","vio","2021-03-23 21:59:36","false","enhance(ui): Popover - normalize styles and behaviour",26,37,0
"relative-ci/bundle-stats","1cace6632ab4d526180e6ab4d0a8af82ed5beaa2","vio","2020-08-05 17:04:10","true","Merge pull request #829 from relative-ci/renovate/terser-webpack-plugin-3.x

chore(deps): update dependency terser-webpack-plugin to v3.1.0",24,30,0
"relative-ci/bundle-stats","7d7ed235ff0ff5e4b5e57330e36e26892519fa87","vio","2020-05-30 21:10:47","true","Merge pull request #760 from relative-ci/renovate/babel-monorepo

chore(deps): update babel monorepo to v7.10.2",23,28,0
"relative-ci/bundle-stats","268a5eaa81bfa9efa8b58b5c1392440bcac18c7b","vio","2022-01-29 19:17:36","true","Merge pull request #2006 from relative-ci/fix-package-version

Revert package version",20,47,1
"relative-ci/bundle-stats","e1b439b32c5308907e557e6fe3f530f59106ce99","vio","2023-04-13 21:45:54","true","Merge pull request #3281 from relative-ci/add-missing-commonjs-files

fix(utils): FileTypes - support cjs as a source/output",12,62,1
"relative-ci/bundle-stats","3df7aeb897abb96afc04079ecc7b61e5994275b9","vio","2019-11-03 17:06:45","false","fix(utils): Date formatting - prevent error on missing navigator",19,21,0
"relative-ci/bundle-stats","80a580a7643175883b0c843aa76f90c484449470","vio","2020-04-05 11:10:31","false","refactor(ui): BundleAssets - use Toolbar",28,26,0
"relative-ci/bundle-stats","f5d928ea740bb1040726296cebb656ff9b5be6a5","renovate-bot","2019-08-19 05:18:44","false","chore(deps): update dependency dotenv to v8.1.0",10,18,0
"relative-ci/bundle-stats","d5980ca21c2a1a9f9a133121776f77ca3c58ffeb","renovate-bot","2019-06-09 23:25:24","true","chore(deps): update dependency lerna to v3.15.0",7,16,0
"relative-ci/bundle-stats","583d6144b246af69fc4100bfe368f8ebe029e096","renovate-bot","2019-06-07 16:57:01","true","chore(deps): update dependency webpack-cli to v3.3.3",7,16,0
"relative-ci/bundle-stats","3c5d35a4de6e2d5da38229b87484ddcd2734e889","vio","2019-05-20 21:25:48","false","refactor(BundleAssets): consistent label + tooltips",3,15,0
"relative-ci/bundle-stats","0319f8bc0d24e521c2289546ce632f9c84a973d3","vio","2023-05-22 22:17:10","false","v4.3.6",12,63,1
"relative-ci/bundle-stats","b93a37e56b6edcacae330de329ea47db1d255eda","vio","2021-03-19 20:25:04","true","Merge pull request #1336 from relative-ci/fixes

Fixes",31,37,0
