"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci","is_core","first_commit","days_since_first"
"microsoft/azuredatastudio","e3bce7172c27fe583cc490ed5e1cc9e643f89cab","kevcunnane","2018-12-08 01:56:21","true","Handle delayed Notebook provider registration (#3526)

* Handle delayed Notebook provider registration
- Fixes #3197 Notebooks: builtin provider always used on reopen with notebook file visible
- Fixes #3414 Can't refresh kernel after connect to big data cluster

There are 3 parts to this fix:
- If no notebook provider other than the default is installed, we warn users and prompt to install the SQL2019 extension
- We wait on the extension host registration to complete before determining which provider to use
- We know that the extension registration of the provider instance will be after package.json is read, so if we wait after registration for 10 seconds to give this a chance to happen before returning a provider to the front end

* Remove launch.json change that was added accidentally

* Fix timeout not being the expected value

* Removed console log left in during debugging

* Remove unnecessary whitespace

* Fix unit test failure

* Name the registration better, and remove outdated comments",667,13,0,1,"2017-11-02 01:00:14","401.29"
"microsoft/azuredatastudio","f05260d95a018c3e88bdd3743c75591e3ef0ccf6","kevcunnane","2019-06-10 21:29:29","true","Fix #5379 markdown Gray code makes code look wrong (#5954)",951,19,0,1,"2017-11-02 01:00:14","584.1"
"microsoft/azuredatastudio","bf82204453ccfc39348e1a6131412ad7c4b78c9c","kisantia","2022-04-20 00:28:27","true","add sdk-style option to exposed sql project apis (#19143)",595,54,1,1,"2017-11-02 01:00:14","1628.98"
"microsoft/azuredatastudio","ada0966832b102892f91c176e659faa96c249f0d","kisantia","2019-04-08 22:27:18","true","Add toolbar separator (#4890)

* Add option to add toolbar separator after toolbar component",913,17,0,1,"2017-11-02 01:00:14","522.14"
"microsoft/azuredatastudio","56ca3406c4f4f748b90cdc4136071613edb35d4e","AbbiePetcht","2018-03-03 00:01:12","true","Fix pin, unpin and close icon issues (#822)

* fix pin, unpin and close icon issues

* formatting",332,4,0,0,"2017-11-02 01:00:14","120.96"
"microsoft/azuredatastudio","63828dcc155317f09f0744f548b7f27a71ce5650","Charles-Gagnon","2021-03-12 22:26:57","true","Remove connectivity mode from Arc deployment (#14710)",1074,40,1,1,"2017-11-02 01:00:14","1226.64"
"microsoft/azuredatastudio","3a3d7f5271a59733f09aab255f79075d5f931dd9","Charles-Gagnon","2021-06-23 21:26:14","true","withProperties -> withProps (#15876)

* withProperties -> withProps

* Fix errors

* remove ,

* fixes

* Update azdata-test

* Fix dacpac tests

* Add required and remove added layout",1057,44,1,1,"2017-11-02 01:00:14","1327.6"
"microsoft/azuredatastudio","c9fcf4434ae3a8a14db77b6d988e8b479858b624","Charles-Gagnon","2021-01-14 20:44:39","true","Always publish test results (#13962)",1041,38,1,1,"2017-11-02 01:00:14","1168.57"
"microsoft/azuredatastudio","0bc5f68d29cfd366eef20cfc9f995e23ca184220","cssuh","2022-11-18 23:17:46","true","Fix prompt for auth/device auth method (#21272)",483,61,1,1,"2017-11-02 01:00:14","1843.18"
"microsoft/azuredatastudio","1ffb71f73aafa76134816f052e5e2e3068e6bc5f","Charles-Gagnon","2022-10-25 19:55:32","true","Update SQL grammar (#20970)",517,60,1,1,"2017-11-02 01:00:14","1814.79"
"microsoft/azuredatastudio","398a91456d7bb031f08bd113e496cd64c27a4b86","corivera","2023-06-13 20:43:55","true","Add Configure SLO section to Create Database dialog for Azure servers (#23359)",212,67,1,1,"2017-11-02 01:00:14","2048.07"
"microsoft/azuredatastudio","1fe6939f923da5e95aaa7558277ccdeb217b19dd","csigs","2021-07-18 16:13:10","true","LEGO: check in for main to temporary branch. (#16286)",1050,44,1,1,"2017-11-02 01:00:14","1352.38"
"microsoft/azuredatastudio","d4e367e4f9d991fa0e000b3f5e657c4f15bdcb7f","csigs","2021-07-20 16:40:16","true","LEGO: check in for main to temporary branch. (#16348)",1042,44,1,1,"2017-11-02 01:00:14","1354.4"
"microsoft/azuredatastudio","4c421e0a381bedba0ad5c391d8cac5c95995376c","csigs","2021-07-15 21:38:32","true","LEGO: check in for main to temporary branch. (#16200)",1053,44,1,1,"2017-11-02 01:00:14","1349.61"
"microsoft/azuredatastudio","19f63ea88f7b1985c6d20f9adfa0f5738ca4dfaf","csigs","2022-02-18 17:30:14","true","LEGO: check in for main to temporary branch. (#18479)",580,52,1,1,"2017-11-02 01:00:14","1567.69"
"microsoft/azuredatastudio","adf6f253f04637b51433a8b78c9152d6e13566b0","candiceye","2022-05-09 21:35:42","true","Add SQL MIAA Upgrade Management tab  (#19238)

* Added sql upgrade management page and fixed icon for dc and sql upgrade

* Added logic for figuring out MIAA version, loading proper entries for table.

* Added PR comment changes

Co-authored-by: Candice Ye <canye@microsoft.com>",573,54,1,0,"2017-11-02 01:00:14","1648.86"
"microsoft/azuredatastudio","0bbcbf0d2dc8121c9a2c555bfdf037631739cb83","AbbiePetcht","2018-09-20 19:16:20","true","fix css issue (#2650)",485,10,0,0,"2017-11-02 01:00:14","318.76"
"microsoft/azuredatastudio","9712d54096fe6654ff42b4079b00c10b6eea478b","raymondtruong","2022-10-14 03:18:33","true","[SQL Migration] Update server name query (#20848)

* Update server name query

* Escape quotes",510,59,1,0,"2017-11-02 01:00:14","1803.1"
"microsoft/azuredatastudio","3158e9f63a78446753423263281fde4799890535","kisantia","2019-05-16 21:55:08","true","Change schema compare generated script filepath (#5496)

* generated script filepath defaults to folder last opened in file dialog

* use string interpolation",904,18,0,1,"2017-11-02 01:00:14","560.12"
"microsoft/azuredatastudio","fb05c4304e1630c114735d2a87673bed87e6e6fd","Charles-Gagnon","2022-11-03 15:45:06","true","Switch to 1DS endpoint (#20769)

* Update to 1DS client

* remove product config

* Update ai keys

* use our own event prefix

* re-enable telemetry

* Update distro and remove default enableTelemetry

* distro

* Remove asimovKey references

* add comment

* distro

* distro

* distro

* add files that break precommit hook

* cleanup/fixes

* distro

* distro + event prefix update

* distro

* more",491,60,1,1,"2017-11-02 01:00:14","1827.86"
"microsoft/azuredatastudio","5aa730b5d407320cea531d6ac3d2ac500c2e216d","Charles-Gagnon","2019-06-12 00:08:51","true","Add logging to try and find a possible connection race condition (#5813)

* Add logging to try and find a possible connection race condition

* Fix tests

* More test fixes

* Update error message and use error level",965,19,0,1,"2017-11-02 01:00:14","585.21"
"microsoft/azuredatastudio","ea310ff15dbefcdc25672e41f98fa2c512544a15","Charles-Gagnon","2020-04-17 20:21:35","true","Move helper functions into DOM (#10051)

* Move helper functions into DOM

* Add tests and comments",900,29,1,1,"2017-11-02 01:00:14","896.31"
"microsoft/azuredatastudio","78de48391dc68052571cc2e6721e239b10d407f9","Charles-Gagnon","2020-09-16 14:48:46","true","Update deletion strings to refer to instances instead of resources (#12332)

* Update deletion strings to refer to instances instead of resources

* one more

* Remove unused

* More",1007,34,1,1,"2017-11-02 01:00:14","1045.08"
"microsoft/azuredatastudio","1aee3498bcf0daf2b6a4cfce00e49dbac0c1f2e1","lucyzhang929","2021-08-23 15:32:30","true","Filter plugin: don't set columns if auto size column plugin is also on (#16833)

* don't rerender columns if autosize plugin is on

* add comments

* pr comments

* pr comments

* pr comments

* add comment",729,46,1,1,"2017-11-02 01:00:14","1387.36"
"microsoft/azuredatastudio","cde4e05320df8ad920e3940b6aa7ad3f83eb669c","alanrenmsft","2021-12-03 21:33:53","true","bump sts version (#17809)",545,49,1,1,"2017-11-02 01:00:14","1492.86"
"microsoft/azuredatastudio","de8fbc5254b9eac3d68a4d79c781939ddfa7f4f0","barbaravaldez","2023-10-12 21:16:26","true","Specify object type in context menu when creating a new object (#24641)",59,71,1,1,"2017-11-02 01:00:14","2167.09"
"microsoft/azuredatastudio","49e057f7efbe3bc33839bb0418f58c74ee8c9a27","alanrenmsft","2021-08-20 22:35:00","true","rename folder (#16848)",725,45,1,1,"2017-11-02 01:00:14","1384.65"
"microsoft/azuredatastudio","1cc6a108a7361ac8fed7113c76af40bfefd2786a","alanrenmsft","2019-02-19 17:43:37","true","Deprecate the modelviewdialog namespace (#4075)

* Deprecate the modelviewdialog namespace

* use @deprecated tag",782,16,0,1,"2017-11-02 01:00:14","472.95"
"microsoft/azuredatastudio","1017d62f0d40c4c81b978a10b4eb71874127cd68","YurongHe","2019-03-04 17:45:32","true","Move sql related code to sqlNotebook folder (#4254)

* Move sql related code to sqlNotebook folder

* Resolve PR comments: rename folder to sql.

* Fixed the import path after rename folder",837,16,0,0,"2017-11-02 01:00:14","487.95"
"microsoft/azuredatastudio","6a55c402a401de2442f03fdaed6a26edebed4a0c","alanrenmsft","2021-04-07 22:27:47","true","declarative table improvement (#15024)",1059,41,1,1,"2017-11-02 01:00:14","1251.64"
"microsoft/azuredatastudio","8202e1ec4e60023d84337f48871de3e7f96dafbd","Benjin","2023-04-13 19:44:13","true","Changing dacFxService and schemaCompareService to use shared logic for error handling (#22718)

* Move helper function to base class

* Switching DacFxService over

* Thenable -> Promise

* Converting SchemaCompareService",292,65,1,1,"2017-11-02 01:00:14","1988.03"
"microsoft/azuredatastudio","aaf74e6fcf35ef970808de03a7ad5efb13311c67","csigs","2023-06-19 17:29:19","true","Juno: check in to lego/hb_04604851-bac4-4681-9f74-73de611d6e48_20230619154625374. (#23413)

Co-authored-by: Alex Ma <alma1@microsoft.com>",214,67,1,1,"2017-11-02 01:00:14","2053.94"
"microsoft/azuredatastudio","45a346cfc1aba0ba1f5c1226636021731bcd868e","csigs","2023-02-03 17:34:42","true","Juno: check in to lego/hb_04604851-bac4-4681-9f74-73de611d6e48_20230203163954985. (#21834)",322,63,1,1,"2017-11-02 01:00:14","1917.94"
"microsoft/azuredatastudio","886717d330382ec77e75aade9ad43195ec38bd16","llali","2018-04-27 22:43:23","true","added dropdown and form layout to model view (#1269)

* added dropdown and form layout to model view",336,6,0,1,"2017-11-02 01:00:14","175.9"
"microsoft/azuredatastudio","0bf569b2df0a530d4e57082a8a354839f910f616","llali","2020-04-28 23:52:08","true","Adding the cachesalt Azure pipelines to force the cache to recreate (#10196)

* Adding the cachesalt Azure pipelines to force the cache to recreate",916,30,1,1,"2017-11-02 01:00:14","907.45"
"microsoft/azuredatastudio","cb582862471273de09c4fdd86c49cefc67f60a56","SakshiS-harma","2023-02-13 22:06:42","true","Add profile section in Publish project UI (#21906)

* Add profile section in Publish project UI

* Move publish profile row below Publish Target

* Add contract for savePublishProfie and SaveProfileAs button functionality

* Make the DacFx contract functional

* Send values from UI to DacFx service call

* Fix build error

* Address comment, remove print statements

* Address comments

* Set correct connection string",330,63,1,1,"2017-11-02 01:00:14","1928.13"
"microsoft/azuredatastudio","351516f08d499e29dd3872eae36f0e495d9be30d","VasuBhog","2020-11-02 17:14:37","true","Change the way we insert Injected Parameter (#13171)",1021,36,1,1,"2017-11-02 01:00:14","1096.43"
"microsoft/azuredatastudio","d53a35bf4fb9b008cdc098e5394478ba0b18a2db","VasuBhog","2023-05-17 22:49:29","true","Update SQL Bindings VSCode target framework and version, and vbump (#23157)

* update target framework and version, and vbump",247,66,1,1,"2017-11-02 01:00:14","2022.16"
"microsoft/azuredatastudio","702dbddd78d08fd0a4aeac1080b670afa8f76665","YurongHe","2018-11-29 20:50:53","true","Fixed some issues for Markdown and CSS (#3336)

* Fixed few markdown cell issues
* Change the boolean value from 1 to true",643,13,0,0,"2017-11-02 01:00:14","393.08"
"microsoft/azuredatastudio","8fa247145eb30e71ca823ce10d10e54556e014ec","YurongHe","2019-02-06 22:22:37","true","As PM suggested, moved it to Data Services node. (#3930)",785,15,0,0,"2017-11-02 01:00:14","460.14"
"microsoft/azuredatastudio","9dee8898087d76a809e4dfe994e7dbcea0aa4ea4","alanrenmsft","2022-08-05 20:48:39","true","fix the zoom reset issue (#20254)",583,57,1,1,"2017-11-02 01:00:14","1734.83"
"microsoft/azuredatastudio","784a9270c889dcc339db535bc18b992045bb3308","alanrenmsft","2022-03-16 00:55:16","true","fix the issue that chart axis's min/max value can't be zero (#18743)

* fix chart option issue

* pr comment",612,52,1,1,"2017-11-02 01:00:14","1595"
"microsoft/azuredatastudio","2f1fbe5473f6f73a9a8e92a8430a9335e1d2c635","alanrenmsft","2022-07-22 20:48:42","true","vbump STS (#20150)",586,57,1,1,"2017-11-02 01:00:14","1721.83"
"microsoft/azuredatastudio","9b6018a21e48548ffcaf99be9f6237e0a8bc592e","alanrenmsft","2023-03-02 22:44:10","true","fix null reference issue (#22113)

* fix null reference issue

* move opendialog call out of promise.",314,64,1,1,"2017-11-02 01:00:14","1947.16"
"microsoft/azuredatastudio","8eb67d58b302afb410568c63db0043257454fe9e","dphansen","2020-05-14 20:54:05","true","Update readme for ML extension in Azure Data Studio (#10355)

* Update readme for ML extension in Azure Data Studio",909,30,1,0,"2017-11-02 01:00:14","923.33"
"microsoft/azuredatastudio","f43ba7b20dbeac285000c2165aba5aacae30184c","csigs","2023-07-14 18:52:47","true","Juno: check in to lego/hb_04604851-bac4-4681-9f74-73de611d6e48_20230714154102378. (#23877)",202,68,1,1,"2017-11-02 01:00:14","2078.99"
"microsoft/azuredatastudio","7378d56bfbc25875c7f5f9cf2534a7ce5492f44b","csigs","2021-12-16 17:04:30","true","LEGO: check in for main to temporary branch. (#17951)",566,49,1,1,"2017-11-02 01:00:14","1505.67"
"microsoft/azuredatastudio","aa151b280fdb0e731cc964f91868e142a4ec3dd5","cssuh","2020-08-05 00:49:21","true","Added Column folder drag & drop (#11595)

* wip

* working folder drag/drop

* helper method

* cleanup

* cleanup

* cleanup

* added view

* helper method for nodeTypeId

* made method static for access from editordroptarget

* pr changes",968,33,1,1,"2017-11-02 01:00:14","1003.49"
"microsoft/azuredatastudio","5b29aef5f3424e49956dfa2a67a9669608d01f4c","chlafreniere","2019-10-25 17:52:18","true","fix stdin cancel breaks notebook (#8012)",1164,24,0,1,"2017-11-02 01:00:14","718.95"
"microsoft/azuredatastudio","04117b2333373bf326d367de40fb018a83218775","chlafreniere","2020-11-02 18:54:32","true","Remove prose from notebooks default package list (#13173)",1021,36,1,1,"2017-11-02 01:00:14","1096.5"
"microsoft/azuredatastudio","0bea923c0a32d6556123737ce7cc07e443629c72","Xtrimmer","2021-03-08 23:58:04","true","Change tenant to tenant.id when passing to azdata.accounts.getAccountSecurityToken() method. (#14588)",1053,40,1,0,"2017-11-02 01:00:14","1222.71"
"microsoft/azuredatastudio","0b5b8c926108503d63381857b19296b827e0c05d","khoiph1","2021-01-21 23:20:54","true","migrated loc files (#14015)",1044,39,1,0,"2017-11-02 01:00:14","1175.68"
"microsoft/azuredatastudio","d17ca1561f43e6ab886b1fef6c9c498ef789aae2","cavonac","2020-12-03 16:33:51","true","Delete ConnectionDialogue.ipynb (#13634)

this nb was an attempt at creating a connection dialog. removing
not found in toc",1041,37,1,0,"2017-11-02 01:00:14","1127.4"
"microsoft/azuredatastudio","3e68c3ee0c4afbcb1bbac319c902754b94ec5c23","khoiph1","2019-07-01 19:45:29","false","Loc Update (#6223)",981,20,0,0,"2017-11-02 01:00:14","605.03"
"microsoft/azuredatastudio","ef8b26b7ae633b12cfcebdf08d412f175e2ed5ac","MaddyDev","2021-05-01 02:43:55","true","Insert local/online images using image call out (#15238)

* changes from Chris's branch and cell model updates

* get base64 value

* handle spaces in image names

* add comments

* add tests for imageCallOut dialog

* format document for hygiene errors

* address comments

* check base64 validity using regex

* replace space with regex

* add parameter and return type

* split into two functions

* move functions to fileUtilities

* correct import

* fix for layering issue

* revert file function changes",1020,42,1,1,"2017-11-02 01:00:14","1274.82"
"microsoft/azuredatastudio","41e2767880465a1c4cd1060fab4c96305cca2270","SakshiS-harma","2023-02-24 06:32:12","true","Add publish profile to sql proj and tree (#22008)

* Read publish profiles stored in sqlproj file and present it in the projects tree

* Save publish profile and add it to sqlproj file, and present it in the tree

* Fix context menu operations

* Add tests

* Address comments",319,64,1,1,"2017-11-02 01:00:14","1938.48"
"microsoft/azuredatastudio","632c0ba0e87b3a51d4f7e43ba8593ae67b436d5c","llali","2022-06-20 15:38:41","true","Updated language grammar file using latest vscode-mssql (#19769)",545,56,1,1,"2017-11-02 01:00:14","1689.61"
"microsoft/azuredatastudio","d7d4c7236cd7bdafbead0a96ab92688934ab4ca4","MattIrv","2018-11-14 21:41:55","true","Update azure-pipelines-windows file test path (#3214)",607,12,0,0,"2017-11-02 01:00:14","378.11"
"microsoft/azuredatastudio","468b3e4f06eb7a57764d6dcfa554e169dfc1e50e","alanrenmsft","2023-04-28 21:45:28","true","update shortcut keys for parse query (#22896)",300,66,1,1,"2017-11-02 01:00:14","2003.11"
"microsoft/azuredatastudio","d8980ea7115a0167a5dac68adc45d9a93ec1e6a1","alanrenmsft","2021-09-01 23:45:08","true","custom home tab sample (#16965)

* add sample for custom home tab

* revert unexpected changes",691,46,1,1,"2017-11-02 01:00:14","1395.7"
